STATE,DISTRICT,TEHSIL,ID,Fresh,Saline
ANDHRA PRADESH,Anakapalli,RAMBILLI,ISC,0,
ANDHRA PRADESH,Anakapalli,RAMBILLI,TSC,0,
ANDHRA PRADESH,Anakapalli,RAMBILLI,TGW,656.4,0
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,UA,104.15,0
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DUMBRIGUDA,TGW,104.15,0
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,UA,9.78,0
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,DC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,IC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,TC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,DSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,ISC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,TSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,GUMMALAKSHMIPURAM,TGW,9.78,0
ANDHRA PRADESH,Ananthapuramu,ATMAKUR,UA,604.09,0
ANDHRA PRADESH,Ananthapuramu,ATMAKUR,DC,0,
ANDHRA PRADESH,Ananthapuramu,ATMAKUR,IC,0,
ANDHRA PRADESH,Ananthapuramu,ATMAKUR,TC,0,
ANDHRA PRADESH,Ananthapuramu,ATMAKUR,DSC,0,
ANDHRA PRADESH,Ananthapuramu,ATMAKUR,ISC,0,
ANDHRA PRADESH,Ananthapuramu,ATMAKUR,TSC,0,
ANDHRA PRADESH,Ananthapuramu,ATMAKUR,TGW,604.09,0
ANDHRA PRADESH,Y.S.R Kadapa,JAMMALAMADUGU,UA,9864.06,0
ANDHRA PRADESH,Y.S.R Kadapa,JAMMALAMADUGU,DC,0,
ANDHRA PRADESH,Y.S.R Kadapa,JAMMALAMADUGU,IC,0,
ANDHRA PRADESH,Y.S.R Kadapa,JAMMALAMADUGU,TC,0,
ANDHRA PRADESH,Y.S.R Kadapa,JAMMALAMADUGU,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,JAMMALAMADUGU,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,JAMMALAMADUGU,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,JAMMALAMADUGU,TGW,9864.06,0
ANDHRA PRADESH,Bapatla,BHATTIPROLU,UA,1420.21,0
ANDHRA PRADESH,Bapatla,BHATTIPROLU,DC,0,
ANDHRA PRADESH,Bapatla,BHATTIPROLU,IC,0,
ANDHRA PRADESH,Bapatla,BHATTIPROLU,TC,0,
ANDHRA PRADESH,Bapatla,BHATTIPROLU,DSC,0,
ANDHRA PRADESH,Bapatla,BHATTIPROLU,ISC,0,
ANDHRA PRADESH,Bapatla,BHATTIPROLU,TSC,0,
ANDHRA PRADESH,Bapatla,BHATTIPROLU,TGW,1420.21,0
ANDHRA PRADESH,Palnadu,NADENDLA,UA,0,4106.01
ANDHRA PRADESH,Palnadu,NADENDLA,DC,0,
ANDHRA PRADESH,Palnadu,NADENDLA,IC,0,
ANDHRA PRADESH,Palnadu,NADENDLA,TC,0,
ANDHRA PRADESH,Palnadu,NADENDLA,DSC,0,
ANDHRA PRADESH,Palnadu,NADENDLA,ISC,0,
ANDHRA PRADESH,Palnadu,NADENDLA,TSC,0,
ANDHRA PRADESH,Palnadu,NADENDLA,TGW,0,4106.01
ANDHRA PRADESH,Guntur,PEDANANDIPADU,UA,0,14106.1
ANDHRA PRADESH,Guntur,PEDANANDIPADU,DC,0,
ANDHRA PRADESH,Guntur,PEDANANDIPADU,IC,0,
ANDHRA PRADESH,Guntur,PEDANANDIPADU,TC,0,
ANDHRA PRADESH,Guntur,PEDANANDIPADU,DSC,0,
ANDHRA PRADESH,Guntur,PEDANANDIPADU,ISC,0,
ANDHRA PRADESH,Guntur,PEDANANDIPADU,TSC,0,
ANDHRA PRADESH,Guntur,PEDANANDIPADU,TGW,0,14106.1
ANDHRA PRADESH,Kakinada,PEDDAPURAM,UA,117.62,1.64
ANDHRA PRADESH,Kakinada,PEDDAPURAM,DC,0,
ANDHRA PRADESH,Kakinada,PEDDAPURAM,IC,0,
ANDHRA PRADESH,Kakinada,PEDDAPURAM,TC,0,
ANDHRA PRADESH,Kakinada,PEDDAPURAM,DSC,0,
ANDHRA PRADESH,Kakinada,PEDDAPURAM,ISC,0,
ANDHRA PRADESH,Kakinada,PEDDAPURAM,TSC,0,
ANDHRA PRADESH,Kakinada,PEDDAPURAM,TGW,117.62,1.64
ANDHRA PRADESH,Srikakulam,PONDURU,UA,121.35,0
ANDHRA PRADESH,Srikakulam,PONDURU,DC,0,
ANDHRA PRADESH,Srikakulam,PONDURU,IC,0,
ANDHRA PRADESH,Srikakulam,PONDURU,TC,0,
ANDHRA PRADESH,Srikakulam,PONDURU,DSC,0,
ANDHRA PRADESH,Srikakulam,PONDURU,ISC,0,
ANDHRA PRADESH,Srikakulam,PONDURU,TSC,0,
ANDHRA PRADESH,Srikakulam,PONDURU,TGW,121.35,0
ANDHRA PRADESH,Visakhapatnam,ANANDAPURAM,UA,768.91,0
ANDHRA PRADESH,Visakhapatnam,ANANDAPURAM,DC,0,
ANDHRA PRADESH,Visakhapatnam,ANANDAPURAM,IC,0,
ANDHRA PRADESH,Visakhapatnam,ANANDAPURAM,TC,0,
ANDHRA PRADESH,Visakhapatnam,ANANDAPURAM,DSC,0,
ANDHRA PRADESH,Visakhapatnam,ANANDAPURAM,ISC,0,
ANDHRA PRADESH,Visakhapatnam,ANANDAPURAM,TSC,0,
ANDHRA PRADESH,Visakhapatnam,ANANDAPURAM,TGW,768.91,0
ANDHRA PRADESH,West Godavari,PALACOLE,UA,0,178.6
ANDHRA PRADESH,West Godavari,PALACOLE,DC,0,
ANDHRA PRADESH,West Godavari,PALACOLE,IC,0,
ANDHRA PRADESH,West Godavari,PALACOLE,TC,0,
ANDHRA PRADESH,West Godavari,PALACOLE,DSC,0,
ANDHRA PRADESH,West Godavari,PALACOLE,ISC,0,
ANDHRA PRADESH,West Godavari,PALACOLE,TSC,0,
ANDHRA PRADESH,West Godavari,PALACOLE,TGW,0,178.6
ANDHRA PRADESH,Chittoor,RAMA KUPPAM,UA,4502.92,0
ANDHRA PRADESH,Chittoor,RAMA KUPPAM,DC,0,
ANDHRA PRADESH,Chittoor,RAMA KUPPAM,IC,0,
ANDHRA PRADESH,Chittoor,RAMA KUPPAM,TC,0,
ANDHRA PRADESH,Chittoor,RAMA KUPPAM,DSC,0,
ANDHRA PRADESH,Chittoor,RAMA KUPPAM,ISC,0,
ANDHRA PRADESH,Chittoor,RAMA KUPPAM,TSC,0,
ANDHRA PRADESH,Chittoor,RAMA KUPPAM,TGW,4502.92,0
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,UA,54.08,0
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,DC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,IC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,TC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,DSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,ISC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,TSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,TGW,54.08,0
ANDHRA PRADESH,Vizianagaram,BOBBILI,UA,4356.04,0
ANDHRA PRADESH,Vizianagaram,BOBBILI,DC,0,
ANDHRA PRADESH,Vizianagaram,BOBBILI,IC,0,
ANDHRA PRADESH,Vizianagaram,BOBBILI,TC,0,
ANDHRA PRADESH,Vizianagaram,BOBBILI,DSC,0,
ANDHRA PRADESH,Vizianagaram,BOBBILI,ISC,0,
ANDHRA PRADESH,Vizianagaram,BOBBILI,TSC,0,
ANDHRA PRADESH,Vizianagaram,BOBBILI,TGW,4356.04,0
ANDHRA PRADESH,Annamayya,ROYACHOTI,UA,138.62,0
ANDHRA PRADESH,Annamayya,ROYACHOTI,DC,0,
ANDHRA PRADESH,Annamayya,ROYACHOTI,IC,0,
ANDHRA PRADESH,Annamayya,ROYACHOTI,TC,0,
ANDHRA PRADESH,Annamayya,ROYACHOTI,DSC,0,
ANDHRA PRADESH,Annamayya,ROYACHOTI,ISC,0,
ANDHRA PRADESH,Annamayya,ROYACHOTI,TSC,0,
ANDHRA PRADESH,Annamayya,ROYACHOTI,TGW,138.62,0
ANDHRA PRADESH,Vizianagaram,NELLIMARLA,UA,1294.41,0
ANDHRA PRADESH,Vizianagaram,NELLIMARLA,DC,0,
ANDHRA PRADESH,Vizianagaram,NELLIMARLA,IC,0,
ANDHRA PRADESH,Vizianagaram,NELLIMARLA,TC,0,
ANDHRA PRADESH,Vizianagaram,NELLIMARLA,DSC,0,
ANDHRA PRADESH,Vizianagaram,NELLIMARLA,ISC,0,
ANDHRA PRADESH,Vizianagaram,NELLIMARLA,TSC,0,
ANDHRA PRADESH,Vizianagaram,NELLIMARLA,TGW,1294.41,0
ANDHRA PRADESH,Vizianagaram,GURLA,UA,287.04,0
ANDHRA PRADESH,Vizianagaram,GURLA,DC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,IC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,TC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,DSC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,ISC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,TSC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,TGW,287.04,0
ANDHRA PRADESH,Parvathipuram Manyam,KOMARADA,UA,9.97,0
ANDHRA PRADESH,Parvathipuram Manyam,KOMARADA,DC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KOMARADA,IC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KOMARADA,TC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KOMARADA,DSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KOMARADA,ISC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KOMARADA,TSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KOMARADA,TGW,9.97,0
ANDHRA PRADESH,Parvathipuram Manyam,JIYYAMMA VALASA,UA,25.5,0
ANDHRA PRADESH,Parvathipuram Manyam,JIYYAMMA VALASA,DC,0,
ANDHRA PRADESH,Parvathipuram Manyam,JIYYAMMA VALASA,IC,0,
ANDHRA PRADESH,Parvathipuram Manyam,JIYYAMMA VALASA,TC,0,
ANDHRA PRADESH,Parvathipuram Manyam,JIYYAMMA VALASA,DSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,JIYYAMMA VALASA,ISC,0,
ANDHRA PRADESH,Parvathipuram Manyam,JIYYAMMA VALASA,TSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,JIYYAMMA VALASA,TGW,25.5,0
ANDHRA PRADESH,Tirupati,PAKALA,UA,5562.54,0
ANDHRA PRADESH,Tirupati,PAKALA,DC,0,
ANDHRA PRADESH,Tirupati,PAKALA,IC,0,
ANDHRA PRADESH,Tirupati,PAKALA,TC,0,
ANDHRA PRADESH,Tirupati,PAKALA,DSC,0,
ANDHRA PRADESH,Tirupati,PAKALA,ISC,0,
ANDHRA PRADESH,Tirupati,PAKALA,TSC,0,
ANDHRA PRADESH,Tirupati,PAKALA,TGW,5562.54,0
ANDHRA PRADESH,Bapatla,BALLIKURUVA,UA,7862.39,0
ANDHRA PRADESH,Bapatla,BALLIKURUVA,DC,0,
ANDHRA PRADESH,Bapatla,BALLIKURUVA,IC,0,
ANDHRA PRADESH,Bapatla,BALLIKURUVA,TC,0,
ANDHRA PRADESH,Bapatla,BALLIKURUVA,DSC,0,
ANDHRA PRADESH,Bapatla,BALLIKURUVA,ISC,0,
ANDHRA PRADESH,Bapatla,BALLIKURUVA,TSC,0,
ANDHRA PRADESH,Bapatla,BALLIKURUVA,TGW,7862.39,0
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,UA,25.76,0
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ANANTHAGIRI,TGW,25.76,0
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,UA,1.65,0
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,CHINTAPALLE,TGW,1.65,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,UA,0.39,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TGW,0.39,0
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,UA,6.86,0
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GUDEM KOTHAVEEDHI,TGW,6.86,0
ANDHRA PRADESH,Srikakulam,SARAVAKOTA,UA,203.73,0
ANDHRA PRADESH,Srikakulam,SARAVAKOTA,DC,0,
ANDHRA PRADESH,Srikakulam,SARAVAKOTA,IC,0,
ANDHRA PRADESH,Srikakulam,SARAVAKOTA,TC,0,
ANDHRA PRADESH,Srikakulam,SARAVAKOTA,DSC,0,
ANDHRA PRADESH,Srikakulam,SARAVAKOTA,ISC,0,
ANDHRA PRADESH,Srikakulam,SARAVAKOTA,TSC,0,
ANDHRA PRADESH,Srikakulam,SARAVAKOTA,TGW,203.73,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,UA,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TGW,0,0
ANDHRA PRADESH,Kakinada,KARAPA,UA,0,844.46
ANDHRA PRADESH,Kakinada,KARAPA,DC,0,
ANDHRA PRADESH,Kakinada,KARAPA,IC,0,
ANDHRA PRADESH,Kakinada,KARAPA,TC,0,
ANDHRA PRADESH,Kakinada,KARAPA,DSC,0,
ANDHRA PRADESH,Kakinada,KARAPA,ISC,0,
ANDHRA PRADESH,Kakinada,KARAPA,TSC,0,
ANDHRA PRADESH,Kakinada,KARAPA,TGW,0,844.46
ANDHRA PRADESH,Kakinada,KOTHAPALLEE,UA,316.3,0
ANDHRA PRADESH,Kakinada,KOTHAPALLEE,DC,0,
ANDHRA PRADESH,Kakinada,KOTHAPALLEE,IC,0,
ANDHRA PRADESH,Kakinada,KOTHAPALLEE,TC,0,
ANDHRA PRADESH,Kakinada,KOTHAPALLEE,DSC,0,
ANDHRA PRADESH,Kakinada,KOTHAPALLEE,ISC,0,
ANDHRA PRADESH,Kakinada,KOTHAPALLEE,TSC,0,
ANDHRA PRADESH,Kakinada,KOTHAPALLEE,TGW,316.3,0
ANDHRA PRADESH,Prakasam,TARLAPADU,UA,5313.59,0
ANDHRA PRADESH,Prakasam,TARLAPADU,DC,0,
ANDHRA PRADESH,Prakasam,TARLAPADU,IC,0,
ANDHRA PRADESH,Prakasam,TARLAPADU,TC,0,
ANDHRA PRADESH,Prakasam,TARLAPADU,DSC,0,
ANDHRA PRADESH,Prakasam,TARLAPADU,ISC,0,
ANDHRA PRADESH,Prakasam,TARLAPADU,TSC,0,
ANDHRA PRADESH,Prakasam,TARLAPADU,TGW,5313.59,0
ANDHRA PRADESH,Nandyal,PANYAM,UA,263.06,0
ANDHRA PRADESH,Nandyal,PANYAM,DC,0,
ANDHRA PRADESH,Nandyal,PANYAM,IC,0,
ANDHRA PRADESH,Nandyal,PANYAM,TC,0,
ANDHRA PRADESH,Nandyal,PANYAM,DSC,0,
ANDHRA PRADESH,Nandyal,PANYAM,ISC,0,
ANDHRA PRADESH,Nandyal,PANYAM,TSC,0,
ANDHRA PRADESH,Nandyal,PANYAM,TGW,263.06,0
ANDHRA PRADESH,Krishna,PENAMALURU,UA,1154.31,0
ANDHRA PRADESH,Krishna,PENAMALURU,DC,0,
ANDHRA PRADESH,Krishna,PENAMALURU,IC,0,
ANDHRA PRADESH,Krishna,PENAMALURU,TC,0,
ANDHRA PRADESH,Krishna,PENAMALURU,DSC,0,
ANDHRA PRADESH,Krishna,PENAMALURU,ISC,0,
ANDHRA PRADESH,Krishna,PENAMALURU,TSC,0,
ANDHRA PRADESH,Krishna,PENAMALURU,TGW,1154.31,0
ANDHRA PRADESH,Srikakulam,RANASTALAM,UA,41.41,0
ANDHRA PRADESH,Srikakulam,RANASTALAM,DC,0,
ANDHRA PRADESH,Srikakulam,RANASTALAM,IC,0,
ANDHRA PRADESH,Srikakulam,RANASTALAM,TC,0,
ANDHRA PRADESH,Srikakulam,RANASTALAM,DSC,0,
ANDHRA PRADESH,Srikakulam,RANASTALAM,ISC,0,
ANDHRA PRADESH,Srikakulam,RANASTALAM,TSC,0,
ANDHRA PRADESH,Srikakulam,RANASTALAM,TGW,41.41,0
ANDHRA PRADESH,NTR,GAMPALAGUDEM,UA,170.08,0
ANDHRA PRADESH,NTR,GAMPALAGUDEM,DC,0,
ANDHRA PRADESH,NTR,GAMPALAGUDEM,IC,0,
ANDHRA PRADESH,NTR,GAMPALAGUDEM,TC,0,
ANDHRA PRADESH,NTR,GAMPALAGUDEM,DSC,0,
ANDHRA PRADESH,NTR,GAMPALAGUDEM,ISC,0,
ANDHRA PRADESH,NTR,GAMPALAGUDEM,TSC,0,
ANDHRA PRADESH,NTR,GAMPALAGUDEM,TGW,170.08,0
ANDHRA PRADESH,Vizianagaram,GURLA,UA,1162.82,0
ANDHRA PRADESH,Vizianagaram,GURLA,DC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,IC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,TC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,DSC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,ISC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,TSC,0,
ANDHRA PRADESH,Vizianagaram,GURLA,TGW,1162.82,0
ANDHRA PRADESH,Prakasam,PEDACHERLOPALLE,UA,210.51,0
ANDHRA PRADESH,Prakasam,PEDACHERLOPALLE,DC,0,
ANDHRA PRADESH,Prakasam,PEDACHERLOPALLE,IC,0,
ANDHRA PRADESH,Prakasam,PEDACHERLOPALLE,TC,0,
ANDHRA PRADESH,Prakasam,PEDACHERLOPALLE,DSC,0,
ANDHRA PRADESH,Prakasam,PEDACHERLOPALLE,ISC,0,
ANDHRA PRADESH,Prakasam,PEDACHERLOPALLE,TSC,0,
ANDHRA PRADESH,Prakasam,PEDACHERLOPALLE,TGW,210.51,0
ANDHRA PRADESH,Nandyal,GOSPADU,UA,278.29,0
ANDHRA PRADESH,Nandyal,GOSPADU,DC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,IC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,TC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,DSC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,ISC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,TSC,0,
ANDHRA PRADESH,Nandyal,GOSPADU,TGW,278.29,0
ANDHRA PRADESH,Prakasam,MARRIPUDI,UA,1373.97,0
ANDHRA PRADESH,Prakasam,MARRIPUDI,DC,0,
ANDHRA PRADESH,Prakasam,MARRIPUDI,IC,0,
ANDHRA PRADESH,Prakasam,MARRIPUDI,TC,0,
ANDHRA PRADESH,Prakasam,MARRIPUDI,DSC,0,
ANDHRA PRADESH,Prakasam,MARRIPUDI,ISC,0,
ANDHRA PRADESH,Prakasam,MARRIPUDI,TSC,0,
ANDHRA PRADESH,Prakasam,MARRIPUDI,TGW,1373.97,0
ANDHRA PRADESH,Prakasam,KANIGIRI,UA,576.98,0
ANDHRA PRADESH,Prakasam,KANIGIRI,DC,0,
ANDHRA PRADESH,Prakasam,KANIGIRI,IC,0,
ANDHRA PRADESH,Prakasam,KANIGIRI,TC,0,
ANDHRA PRADESH,Prakasam,KANIGIRI,DSC,0,
ANDHRA PRADESH,Prakasam,KANIGIRI,ISC,0,
ANDHRA PRADESH,Prakasam,KANIGIRI,TSC,0,
ANDHRA PRADESH,Prakasam,KANIGIRI,TGW,576.98,0
ANDHRA PRADESH,Prakasam,TANGUTUR,UA,2008.31,0
ANDHRA PRADESH,Prakasam,TANGUTUR,DC,0,
ANDHRA PRADESH,Prakasam,TANGUTUR,IC,0,
ANDHRA PRADESH,Prakasam,TANGUTUR,TC,0,
ANDHRA PRADESH,Prakasam,TANGUTUR,DSC,0,
ANDHRA PRADESH,Prakasam,TANGUTUR,ISC,0,
ANDHRA PRADESH,Prakasam,TANGUTUR,TSC,0,
ANDHRA PRADESH,Prakasam,TANGUTUR,TGW,2008.31,0
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,UA,64.65,0
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,HUKUMPETA,TGW,64.65,0
ANDHRA PRADESH,West Godavari,IRAGAVARAM,UA,248.9,0
ANDHRA PRADESH,West Godavari,IRAGAVARAM,DC,0,
ANDHRA PRADESH,West Godavari,IRAGAVARAM,IC,0,
ANDHRA PRADESH,West Godavari,IRAGAVARAM,TC,0,
ANDHRA PRADESH,West Godavari,IRAGAVARAM,DSC,0,
ANDHRA PRADESH,West Godavari,IRAGAVARAM,ISC,0,
ANDHRA PRADESH,West Godavari,IRAGAVARAM,TSC,0,
ANDHRA PRADESH,West Godavari,IRAGAVARAM,TGW,248.9,0
ANDHRA PRADESH,Kurnool,KOWTHALAM,UA,30.61,0
ANDHRA PRADESH,Kurnool,KOWTHALAM,DC,0,
ANDHRA PRADESH,Kurnool,KOWTHALAM,IC,0,
ANDHRA PRADESH,Kurnool,KOWTHALAM,TC,0,
ANDHRA PRADESH,Kurnool,KOWTHALAM,DSC,0,
ANDHRA PRADESH,Kurnool,KOWTHALAM,ISC,0,
ANDHRA PRADESH,Kurnool,KOWTHALAM,TSC,0,
ANDHRA PRADESH,Kurnool,KOWTHALAM,TGW,30.61,0
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,UA,19.45,0
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,DC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,IC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,TC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,DSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,ISC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,TSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,TGW,19.45,0
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,UA,15.9,0
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,DC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,IC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,TC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,DSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,ISC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,TSC,0,
ANDHRA PRADESH,Parvathipuram Manyam,KURUPAM,TGW,15.9,0
ANDHRA PRADESH,Anakapalli,MADUGULA,UA,402.55,0
ANDHRA PRADESH,Anakapalli,MADUGULA,DC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,IC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,TC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,DSC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,ISC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,TSC,0,
ANDHRA PRADESH,Anakapalli,MADUGULA,TGW,402.55,0
ANDHRA PRADESH,Srikakulam,JALUMURU,UA,124.21,0
ANDHRA PRADESH,Srikakulam,JALUMURU,DC,0,
ANDHRA PRADESH,Srikakulam,JALUMURU,IC,0,
ANDHRA PRADESH,Srikakulam,JALUMURU,TC,0,
ANDHRA PRADESH,Srikakulam,JALUMURU,DSC,0,
ANDHRA PRADESH,Srikakulam,JALUMURU,ISC,0,
ANDHRA PRADESH,Srikakulam,JALUMURU,TSC,0,
ANDHRA PRADESH,Srikakulam,JALUMURU,TGW,124.21,0
